,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
405314,,,,,,,,,,,,,,24.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324460,,,,,,,,,,,,,,-30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421411,,,,,,,,,,,,,,26.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405907,,,,,,,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397173,,,,,,,,,,,,,,25.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419613,,,,,,,,,,,,,,27.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405179,,,,,,,,,,,,,,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406714,,,,,,,,,,,,,,26.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421507,,,,,,,,,,,,,,27.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92172,,,,,,,,,,,,,,26.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446106,,,,,,,,,,,,,,30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419966,,,,,,,,,,,,,,26.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334089,,,,,,,,,,,,,,-21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407533,,,,,,,,,,,,,,38.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406810,,,,,,,,,,,,,,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331984,,,,,,,,,,,,,,-16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421227,,,,,,,,,,,,,,27.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397943,,,,,,,,,,,,,,28.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406856,,,,,,,,,,,,,,32.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421134,,,,,,,,,,,,,,27.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421363,,,,,,,,,,,,,,30.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405227,,,,,,,,,,,,,,25.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332209,,,,,,,,,,,,,,-17.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421766,,,,,,,,,,,,,,26.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405399,,,,,,,,,,,,,,26.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420848,,,,,,,,,,,,,,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397680,,,,,,,,,,,,,,27.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420176,,,,,,,,,,,,,,26.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404944,,,,,,,,,,,,,,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419201,,,,,,,,,,,,,,27.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72898,,,,,,,,,,,,,,-13.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323449,,,,,,,,,,,,,,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397403,,,,,,,,,,,,,,26.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34995,,,,,,,,,,,,,,-13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421687,,,,,,,,,,,,,,28.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419386,,,,,,,,,,,,,,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420977,,,,,,,,,,,,,,35.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421639,,,,,,,,,,,,,,27.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216374,,,,,,,,,,,,,,-13.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407359,,,,,,,,,,,,,,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421591,,,,,,,,,,,,,,26.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420940,,,,,,,,,,,,,,32.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415111,,,,,,,,,,,,,,25.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415252,,,,,,,,,,,,,,32.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415159,,,,,,,,,,,,,,28.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349454,,,,,,,,,,,,,,-18.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415207,,,,,,,,,,,,,,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411721,,,,,,,,,,,,,,25.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342742,,,,,,,,,,,,,,37.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402645,,,,,,,,,,,,,,36.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414830,,,,,,,,,,,,,,29.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308038,,,,,,,,,,,,,,-13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415017,,,,,,,,,,,,,,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414877,,,,,,,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415781,,,,,,,,,,,,,,25.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351015,,,,,,,,,,,,,,-23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415829,,,,,,,,,,,,,,27.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447046,,,,,,,,,,,,,,32.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403233,,,,,,,,,,,,,,27.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351119,,,,,,,,,,,,,,-13.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410341,,,,,,,,,,,,,,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403324,,,,,,,,,,,,,,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351296,,,,,,,,,,,,,,-19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415877,,,,,,,,,,,,,,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351257,,,,,,,,,,,,,,-21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350221,,,,,,,,,,,,,,-28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447142,,,,,,,,,,,,,,26.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349956,,,,,,,,,,,,,,-38.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403018,,,,,,,,,,,,,,33.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350613,,,,,,,,,,,,,,-28.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350659,,,,,,,,,,,,,,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447094,,,,,,,,,,,,,,26.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350366,,,,,,,,,,,,,,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413443,,,,,,,,,,,,,,28.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306251,,,,,,,,,,,,,,-16.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447562,,,,,,,,,,,,,,25.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345412,,,,,,,,,,,,,,-14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413405,,,,,,,,,,,,,,29.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5520,,,,,,,,,,,,,,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414342,,,,,,,,,,,,,,30.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414294,,,,,,,,,,,,,,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414246,,,,,,,,,,,,,,35.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414168,,,,,,,,,,,,,,35.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414639,,,,,,,,,,,,,,46.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414595,,,,,,,,,,,,,,33.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414686,,,,,,,,,,,,,,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414410,,,,,,,,,,,,,,37.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414547,,,,,,,,,,,,,,25.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414503,,,,,,,,,,,,,,25.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413933,,,,,,,,,,,,,,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413981,,,,,,,,,,,,,,25.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413888,,,,,,,,,,,,,,26.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343445,,,,,,,,,,,,,,25.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447326,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347087,,,,,,,,,,,,,,-13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336998,,,,,,,,,,,,,,-19.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417454,,,,,,,,,,,,,,31.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404165,,,,,,,,,,,,,,30.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417501,,,,,,,,,,,,,,30.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404127,,,,,,,,,,,,,,27.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417549,,,,,,,,,,,,,,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417689,,,,,,,,,,,,,,25.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404213,,,,,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68411,,,,,,,,,,,,,,36.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355208,,,,,,,,,,,,,,-13.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409229,,,,,,,,,,,,,,32.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404003,,,,,,,,,,,,,,28.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403957,,,,,,,,,,,,,,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409276,,,,,,,,,,,,,,34.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23371,,,,,,,,,,,,,,-16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317339,,,,,,,,,,,,,,31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404079,,,,,,,,,,,,,,29.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354481,,,,,,,,,,,,,,-15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418306,,,,,,,,,,,,,,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68892,,,,,,,,,,,,,,-26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320571,,,,,,,,,,,,,,49.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418114,,,,,,,,,,,,,,31.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417880,,,,,,,,,,,,,,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404328,,,,,,,,,,,,,,29.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319184,,,,,,,,,,,,,,-17.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417737,,,,,,,,,,,,,,25.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404291,,,,,,,,,,,,,,28.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456895,,,,,,,,,,,,,,-14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404413,,,,,,,,,,,,,,28.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418019,,,,,,,,,,,,,,27.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409998,,,,,,,,,,,,,,39.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33783,,,,,,,,,,,,,,35.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403551,,,,,,,,,,,,,,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403503,,,,,,,,,,,,,,27.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416143,,,,,,,,,,,,,,32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352132,,,,,,,,,,,,,,-14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416190,,,,,,,,,,,,,,25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416286,,,,,,,,,,,,,,26.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409877,,,,,,,,,,,,,,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409839,,,,,,,,,,,,,,38.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416334,,,,,,,,,,,,,,26.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409914,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403599,,,,,,,,,,,,,,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399948,,,,,,,,,,,,,,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416016,,,,,,,,,,,,,,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403370,,,,,,,,,,,,,,36.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61447,,,,,,,,,,,,,,32.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78600,,,,,,,,,,,,,,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351488,,,,,,,,,,,,,,-13.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403455,,,,,,,,,,,,,,27.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352018,,,,,,,,,,,,,,-16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400151,,,,,,,,,,,,,,25.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78367,,,,,,,,,,,,,,66.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187813,,,,,,,,,,,,,,-18.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416064,,,,,,,,,,,,,,29.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410155,,,,,,,,,,,,,,33.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403407,,,,,,,,,,,,,,28.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410108,,,,,,,,,,,,,,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409417,,,,,,,,,,,,,,30.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403837,,,,,,,,,,,,,,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409538,,,,,,,,,,,,,,36.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338636,,,,,,,,,,,,,,-18.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409323,,,,,,,,,,,,,,33.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409370,,,,,,,,,,,,,,30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403921,,,,,,,,,,,,,,26.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403884,,,,,,,,,,,,,,27.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409725,,,,,,,,,,,,,,27.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315142,,,,,,,,,,,,,,-17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409793,,,,,,,,,,,,,,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409575,,,,,,,,,,,,,,39.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315577,,,,,,,,,,,,,,-14.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409646,,,,,,,,,,,,,,37.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315405,,,,,,,,,,,,,,-21.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315368,,,,,,,,,,,,,,-15.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427726,,,,,,,,,,,,,,26.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395606,,,,,,,,,,,,,,28.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369664,,,,,,,,,,,,,,39.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390604,,,,,,,,,,,,,,25.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395559,,,,,,,,,,,,,,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384470,,,,,,,,,,,,,,32.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394366,,,,,,,,,,,,,,37.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392635,,,,,,,,,,,,,,27.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390460,,,,,,,,,,,,,,29.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424418,,,,,,,,,,,,,,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427553,,,,,,,,,,,,,,30.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395651,,,,,,,,,,,,,,28.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434961,,,,,,,,,,,,,,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390508,,,,,,,,,,,,,,26.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394318,,,,,,,,,,,,,,28.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424464,,,,,,,,,,,,,,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424511,,,,,,,,,,,,,,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431468,,,,,,,,,,,,,,25.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384169,,,,,,,,,,,,,,29.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390841,,,,,,,,,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435076,,,,,,,,,,,,,,25.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457385,,,,,,,,,,,,,,-21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384313,,,,,,,,,,,,,,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384387,,,,,,,,,,,,,,30.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394414,,,,,,,,,,,,,,28.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390794,,,,,,,,,,,,,,25.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98767,,,,,,,,,,,,,,34.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392597,,,,,,,,,,,,,,28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390412,,,,,,,,,,,,,,27.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385640,,,,,,,,,,,,,,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390125,,,,,,,,,,,,,,25.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385688,,,,,,,,,,,,,,25.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390077,,,,,,,,,,,,,,27.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392870,,,,,,,,,,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457588,,,,,,,,,,,,,,-14.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424013,,,,,,,,,,,,,,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390173,,,,,,,,,,,,,,26.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427774,,,,,,,,,,,,,,26.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424061,,,,,,,,,,,,,,32.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392823,,,,,,,,,,,,,,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385544,,,,,,,,,,,,,,38.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385862,,,,,,,,,,,,,,35.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423918,,,,,,,,,,,,,,33.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434854,,,,,,,,,,,,,,27.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389982,,,,,,,,,,,,,,32.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385779,,,,,,,,,,,,,,32.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423966,,,,,,,,,,,,,,33.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395934,,,,,,,,,,,,,,26.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394128,,,,,,,,,,,,,,28.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385825,,,,,,,,,,,,,,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390029,,,,,,,,,,,,,,27.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424251,,,,,,,,,,,,,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424325,,,,,,,,,,,,,,31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392777,,,,,,,,,,,,,,27.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385183,,,,,,,,,,,,,,31.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390317,,,,,,,,,,,,,,27.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394270,,,,,,,,,,,,,,31.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424373,,,,,,,,,,,,,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392730,,,,,,,,,,,,,,30.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390364,,,,,,,,,,,,,,25.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395697,,,,,,,,,,,,,,33.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394223,,,,,,,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385358,,,,,,,,,,,,,,45.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424156,,,,,,,,,,,,,,34.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424108,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385406,,,,,,,,,,,,,,30.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424204,,,,,,,,,,,,,,33.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390269,,,,,,,,,,,,,,28.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385276,,,,,,,,,,,,,,24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395744,,,,,,,,,,,,,,25.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391668,,,,,,,,,,,,,,25.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426569,,,,,,,,,,,,,,26.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394977,,,,,,,,,,,,,,25.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430111,,,,,,,,,,,,,,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382760,,,,,,,,,,,,,,25.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391716,,,,,,,,,,,,,,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382692,,,,,,,,,,,,,,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391764,,,,,,,,,,,,,,26.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426521,,,,,,,,,,,,,,29.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392266,,,,,,,,,,,,,,27.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382969,,,,,,,,,,,,,,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435196,,,,,,,,,,,,,,29.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392314,,,,,,,,,,,,,,32.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383038,,,,,,,,,,,,,,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394556,,,,,,,,,,,,,,26.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430769,,,,,,,,,,,,,,26.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391621,,,,,,,,,,,,,,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382646,,,,,,,,,,,,,,26.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391953,,,,,,,,,,,,,,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426377,,,,,,,,,,,,,,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100759,,,,,,,,,,,,,,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
